বিখ্যাত	O
স্থপত্যবিদ	O
ঘনশ্যাম	B-PER
খনিকৰে	I-PER
এই	O
মন্দিৰটো	O
নিৰ্মাণ	O
কৰিছিল	O
বুলি	O
জানিব	O
পৰা	O
যায়	O
।	O

টাই	O
-	O
আহোম	O
বুৰঞ্জী	O
মতে	O
স্বৰ্গদেউ	O
গৌৰীনাথ	B-PER
সিংহৰ	I-PER
ৰাজত্বকালত	O
১৭৮৭	B-DATE
খ্ৰীষ্টাব্দত	I-DATE
ডিবৰুমুখৰ	B-LOC
অমৰা	B-LOC
তলিত	I-LOC
আহোম	O
আৰু	O
মটকৰ	O
মাজত	O
এখন	O
ৰণ	O
হৈছিল	O
।	O

সিদিনা	O
আছিল	O
৩	B-DATE
মে'	I-DATE
।	O

এই	O
নিৰ্বাচনত	O
বুচটামেণ্টে	B-PER
ৰেভেৰো	I-PER
ৰাষ্ট্ৰপতি	O
নিৰ্বাচিত	O
হয়	O
।	O

প্ৰচণ্ড	O
ক্ৰোধত	O
নৰকে	B-PER
খেদি	O
খেদি	O
গৈ	O
বৰ্তমানৰ	O
কুকুৰাকটা	B-LOC
নামৰ	O
ঠাই	O
টুকুৰাত	O
মায়াৱী	O
কুকুৰাটো	O
দুচেওকৈ	O
কাটিলে	O
।	O

স্থাপত্য	O
আৰু	O
ভাস্কৰ্যৰ	O
প্ৰচুৰ্যৰ	O
বিচাৰেৰে	O
মদন	B-LOC
-	I-LOC
কামদেৱৰ	I-LOC
ঐতিহাসিক	O
গুৰুত্ব	O
অসীম	O
হোৱা	O
সত্ত্বেও	O
এই	O
ঐতিহ্যৰ	O
পৃষ্ঠাপোষকৰ	O
বিষয়ে	O
কোনো	O
প্ৰত্যক্ষ	O
প্ৰমাণ	O
এতিয়ালৈকে	O
আবিষ্কাৰ	O
হোৱা	O
নাই	O
।	O

ইয়াৰ	O
উপৰিও	O
চাংৰুং	B-MISC
ফুকন	I-MISC
পুথি	I-MISC
সমূহত	O
পাইকৰ	O
সংখ্যা	O
,	O
কামৰ	O
সময়সীমা	O
,	O
কামৰ	O
বাবে	O
প্ৰদান	O
কৰা	O
বেতন	O
আৰু	O
মৈদাম	O
দিওঁতে	O
কৰা	O
পৰম্পৰাগত	O
আচাৰ	O
-	O
অনুষ্ঠানৰ	O
বিষয়েও	O
বিতংকৈ	O
লিখা	O
আছে	O
।	O

দক্ষিণপাট	B-LOC
সত্ৰ	I-LOC
অসমৰ	B-LOC
চাৰিখন	O
ৰাজ	O
সত্ৰৰ	O
ভিতৰত	O
দ্বিতীয়	O
শাৰীৰ	O
সত্ৰ	O
।	O

পবিতৰা	B-LOC
অভয়াৰণ্যৰ	I-LOC
অক্ষাংশ	O
২৬.২৪৩	O
-	O
ৰপৰা	O
২৬.২২০	O
-	O
লৈ	O
আৰু	O
দ্ৰাঘিমাংশ	O
৯২.০৩৯	O
-	O
ৰপৰা	O
৯২.০৬৯	O
-	O
লৈ	O
বিস্তৃত	O
।	O

ঘৰত	O
খীৰাবলৈ	O
নিদিয়া	O
গাইজনীয়ে	O
সদায়	O
গৈ	O
পুষ্পভদ্ৰা	B-LOC
নদীৰ	O
পাৰত	O
নল	O
-	O
খাগৰী	O
বিৰিণাৰে	O
ভৰি	O
থকা	O
নিৰ্দিষ্ট	O
জাৰণি	O
এডৰাত	O
গাখীৰ	O
দিয়েগৈ	O
।	O

তামিলনাডুৰ	B-LOC
অন্যতম	O
পৰ্যটন	O
ক্ষেত্ৰ	O
তথা	O
বিশ্বৰ	O
ঐতিহ্যক্ষেত্ৰৰ	O
১৬	O
তম	O
স্থানত	O
থকা	O
শৈল	O
নগৰী	O
মহাবলীপুৰমত	B-LOC
ভৰি	O
থৈ	O
সেইদিনা	O
যথাৰ্থতে	O
অনুভৱ	O
কৰিছিলো	O
কোনোবা	O
অতিথি	O
পৰ্যটকে	O
ক'ৰবাত	O
লিখি	O
থৈ	O
যোৱা	O
এই	O
বাক্যশাৰী	O
।	O

গুৱাহাটীৰ	B-LOC
মাজমজিয়াৰ	O
পৰা	O
৯	O
কিলোমিটাৰ	O
আঁতৰত	O
অৱস্থিত	O
এই	O
মন্দিৰৰ	O
অন্যতম	O
দৰ্শনীয়	O
বস্তু	O
হ'ল	O
মন্দিৰৰ	O
গাত	O
অংকিত	O
শিল্প	O
-	O
ভাস্কৰ্যসমূহ	O
।	O

লক্ষণীয়	O
যে	O
৫১৩১১৫	O
বৰ্গমিটাৰ	O
মাটিকালিৰে	O
থাইলেণ্ডত	B-LOC
৩৫	O
হেজাৰতকৈ	O
অধিক	O
বৌদ্ধ	B-MISC
মঠ	O
আছে	O
।	O

মে	B-MISC
ডাম	I-MISC
মে	I-MISC
ফি	I-MISC
হ'ল	O
টাই	B-MISC
আহোমসকলৰ	I-MISC
ফুৰালুং	B-MISC
ধৰ্মৰ	I-MISC
নিয়ম	O
অনুসৰি	O
পালন	O
কৰা	O
সামাজিক	O
পৰম্পৰাগত	O
উৎসৱ	O
।	O

দেউতাই	O
আমাৰ	O
তিনিও	O
ভাই	O
-	O
ভনীক	O
লৈ	O
বৰপেটাৰ	B-LOC
পৰা	O
বাছেৰে	O
টিহুলৈ	B-LOC
আহি	O
তাৰ	O
পৰা	O
আমাৰ	O
ৰে'ল	O
ভ্ৰমণ	O
আৰু	O
শৰাইঘাটৰ	B-LOC
দলংখন	I-LOC
চোৱাৰ	O
সুযোগ	O
কৰি	O
দিছিল	O
।	O

আহোম	B-MISC
ৰাজত্ব	O
কালত	O
নিমাৰ্ণ	O
কৰা	O
বিভিন্ন	O
কীৰ্তিচিহ্ন	O
নগৰ	O
তথা	O
সমগ্ৰ	O
শিৱসাগৰ	B-LOC
জিলাতে	O
আছে	O
।	O

পাল	B-MISC
বংশৰ	I-MISC
শাসনকালত	O
ই	O
১০ম	O
-	O
১১শ	O
শতিকালৈকে	O
অসমৰ	B-LOC
ৰাজধানী	O
আছিল	O
।	O

টেক্সিচালকজনে	O
পৰম্পৰাত	O
ওমানী	B-MISC
সাজপাৰ	O
পৰিধান	O
কৰাটোৱে	O
মোৰ	O
দৃষ্টি	O
আকৰ্ষণ	O
কৰিছিল	O
।	O

সেয়েহে	O
মাজুলীক	B-LOC
সত্ৰ	O
নগৰী	O
বুলিও	O
কোৱা	O
হয়	O
।	O

সেইবোৰৰ	O
ভিতৰত	O
ৰঘুনাথ	B-LOC
মন্দিৰ	I-LOC
অন্যতম	O
।	O

পূৰ্বতে	O
ইয়াক	O
গৌৰীপুৰৰ	B-LOC
ৰজাই	O
চিকাৰ	O
স্থলী	O
হিচাপে	O
ব্যৱহাৰ	O
কৰাৰ	O
কথা	O
জনা	O
যায়	O
।	O

চৰাইদেউ	B-LOC
জিলা	O
অসমৰ	B-LOC
এখন	O
ন	O
-	O
কৈ	O
গঠন	O
কৰা	O
জিলা	O
যি	O
প্ৰাচীন	O
আহোম	B-MISC
ৰাজধানী	O
চহৰ	O
চৰাইদেউ	B-LOC
আৰু	O
কিছু	O
অঞ্চলক	O
সামৰি	O
গঠিত	O
।	O

নামেৰি	B-LOC
ৰাষ্ট্ৰীয়	I-LOC
উদ্যানত	I-LOC
ছশৰো	O
অধিক	O
বিভিন্ন	O
প্ৰজাতিৰ	O
উদ্ভিদ	O
আছে	O
বুলি	O
জনা	O
যায়	O
।	O

এইবোৰৰ	O
সলনি	O
স্থানীয়	O
ভাৰতীয়	B-MISC
গঁড়কে	O
ধৰি	O
অন্য	O
জন্তু	O
বিদেশলৈ	O
পঠিওৱা	O
হৈছিল	O
।	O

চেশমা	B-LOC
শ্বাহীৰ	I-LOC
পাছত	O
আমি	O
পাৰী	B-LOC
মহল	I-LOC
চাই	O
ব'টানিকেল	O
গাৰ্ডেন	O
পালোহি	O
।	O

এই	O
আদি	O
ভিঠিৰ	O
পৰাই	O
মাধবদেৱে	B-PER
ভক্তিপ্ৰাণ	O
মহিলাসকলক	O
আইসকল	O
বুলি	O
সম্বোধন	O
কৰিছিল	O
আৰু	O
তেতিয়াৰ	O
পৰাই	O
মহাপুৰুষীয়া	O
সত্ৰসমূহত	O
মহিলাসকলক	O
আইসকল	O
বোলা	O
পৰম্পৰাত	O
পৰিণত	O
হয়	O
।	O

তাৰ	O
পৰাই	O
ইয়াৰ	O
নাম	O
গৰমপানী	B-LOC
হ'ল	O
।	O

লিমা	B-LOC
নগৰখন	O
ভালকৈ	O
চোৱাই	O
হোৱাই	O
নাই	O
।	O

গোৱাৰ	B-LOC
সমুদ্ৰতীৰৰ	O
অপৰূপ	O
সৌন্দৰ্যই	O
প্ৰতিমুহূৰ্ততে	O
পৰ্যটকক	O
হাত	O
বাউলি	O
মাতে	O
।	O

ডিব্ৰু	B-LOC
-	I-LOC
ছৈখোৱা	I-LOC
ৰাষ্ট্ৰীয়	I-LOC
উদ্যানখনৰ	I-LOC
মাটিকালি	O
হৈছে	O
৩৪০	O
বৰ্গ	O
কি:মি:	O
।	O

অৰ্থাৎ	O
২৯	B-DATE
মাৰ্চ	I-DATE
তাৰিখে	O
পুৱা	O
ভাৰতীয়	B-MISC
সময়মতে	O
১১	O
বজাত	O
ৰোমৰ	B-LOC
বিমানবন্দৰত	O
নামিলোঁহি	O
।	O

লোকবিশ্বাস	O
মতে	O
ইয়াত	O
ভগৱান	O
শিৱৰ	B-PER
পত্নী	O
দেৱী	O
সতীৰ	B-PER
নাভি	O
পৰিছিল	O
।	O

অসমৰ	B-LOC
প্ৰথমটো	O
আধুনিক	O
ৰংগ	O
মঞ্চ	O
বাণ	O
ৰঙ্গমঞ্চ	O
১৯০৬	B-DATE
চনত	I-DATE
আৰু	O
অসমৰ	B-LOC
প্ৰথমখন	O
সংগীত	O
বিদ্যালয়	O
জ্যোতিকলা	B-ORG
কেন্দ্ৰ	I-ORG
১৯৪০	B-DATE
চনত	I-DATE
ইয়াতেই	O
স্থাপিত	O
হয়	O
।	O

ইয়াৰ	O
কাৰণ	O
হৈছে	O
দিখৌ	B-LOC
নৈৰ	O
পলস	O
পৰি	O
সেই	O
অংশবিশেষ	O
পোত	O
খাই	O
গৈছে	O
।	O

কিন্তু	O
,	O
১৯৯২	B-DATE
চনত	I-DATE
ইয়াক	O
ৰাজীৱ	B-LOC
গান্ধী	I-LOC
অভয়াৰণ্য	I-LOC
হিচাপে	O
নামকৰণ	O
কৰা	O
হয়	O
।	O

প্ৰকাণ্ড	O
প্ৰকাণ্ড	O
ঢৌ	O
আৰু	O
বহুতো	O
মানুহৰ	O
সমাগম	O
দেখা	O
পাই	O
১৯৯১	B-DATE
চনৰ	I-DATE
পুৰীৰ	B-LOC
বঙ্গোপসাগৰৰ	B-LOC
স্মৃতি	O
চকুৰ	O
আগত	O
ভাঁহি	O
উঠিল	O
।	O

১৯	B-DATE
মাৰ্চৰ	I-DATE
পুৱাই	O
আমি	O
ওলালোঁ	O
মাতাদি	B-LOC
বৈষ্ণোদেৱীৰ	I-LOC
দৰ্শনৰ	O
উদ্দেশ্যে	O
।	O

নগৰখনৰ	O
দক্ষিণ	O
অংশত	O
ইয়াৰ	O
ওচৰতে	O
গণেশগুৰিৰ	B-LOC
ৰূপত	O
যোৱা	O
কেইদশকমান	O
ধৰি	O
এটা	O
উপ	O
-	O
কেন্দ্ৰ	O
গঢ়ি	O
উঠিছে	O
।	O

দিহিং	B-LOC
পাটকাই	I-LOC
ৰাষ্ট্ৰীয়	I-LOC
উদ্যান	I-LOC
অসমৰ	B-LOC
ডিব্ৰুগড়	B-LOC
আৰু	O
তিনিচুকীয়া	B-LOC
জিলাত	O
অৱস্থিত	O
এখন	O
ৰাষ্ট্ৰীয়	O
উদ্যান	O
।	O

ললিত	O
কণ্ঠ	O
,	O
ধুনীয়া	O
আৰু	O
আকৰ্ষণীয়	O
আৰু	O
তেওঁক	O
তাম্ৰেশ্বৰী	B-PER
বোলা	O
হয়	O
।	O

তেতিয়া	O
মুনিয়ে	O
দয়াপৰবশ	O
হৈ	O
ব্ৰহ্মপুত্ৰক	B-LOC
ক'লে	O
,	O
তোৰ	O
দক্ষিণ	O
পাৰ	O
কাকবিষ্ঠা	O
হৈয়ে	O
থাকিব	O
আৰু	O
উত্তৰ	O
পাৰ	O
পৱিত্ৰ	O
হব	O
।	O

গুৱাহাটীৰ	B-LOC
নিকটৱৰ্তী	O
ছয়গাঁৱত	B-LOC
আছে	O
চান্দৰ	B-PER
মেৰঘৰৰ	O
ভগ্নাৱশেষ	O
।	O

আজিৰ	O
তাৰিখত	O
অন্ধ্ৰপ্ৰদেশৰ	B-LOC
প্ৰতিটো	O
ঊষৰ	O
আন্তৰেই	O
খেতিৰে	O
সেউজীয়া	O
হৈছে	O
কেৱল	O
চন্দ্ৰবাবু	B-PER
নাইডুৱে	I-PER
সেই	O
সময়ত	O
দিয়া	O
গুৰুত্বৰ	O
বাবেই	O
।	O

এই	O
প্ৰতিযোগিতাৰ	O
বিজয়ীক	O
গ'ভাৰ্ণৰছ	B-MISC
কাপ	I-MISC
প্ৰদান	O
কৰা	O
হয়	O
।	O

সৰু	O
কামলৈকে	O
কুণ্ঠাবোধ	O
নকৰা	O
ভিয়েটনামত	B-LOC
নাই	O
কোনো	O
নিবনুৱা	O
সমস্যা	O
,	O
নাই	O
কোনো	O
গাড়ীৰ	O
পয়োভৰ	O
।	O

২০০১	B-DATE
চনৰ	I-DATE
পিয়ল	O
অনুযায়ী	O
দ্বিতীয়	O
বৃহৎ	O
জনজাতি	O
নগা	B-MISC
,	O
আৰু	O
তৃত্বীয়	O
বৃহৎ	O
জনজাতি	O
হৈছে	O
কুকি	B-MISC
।	O

দ্বীপৰাষ্ট্ৰখনৰ	O
প্ৰধান	O
দ্বীপটোক	O
ছিংগাপুৰ	B-LOC
দ্বীপ	O
হিচাপে	O
জনা	O
যায়	O
।	O

উৰুবাম্বা	B-LOC
নদীৰ	I-LOC
পাৰত	O
এক	O
সুন্দৰ	O
প্ৰকাণ্ড	O
হোটেল	O
।	O

কেইজনমান	O
উল্লেখযোগ্য	O
ব্যক্তি	O
হ'ল	O
সাহিত্যাচাৰ্য	O
লক্ষ্মীৰাম	B-PER
বৰুৱা	I-PER
,	O
জ্যোতিপ্ৰসাদ	B-PER
আগৰৱালা	I-PER
,	O
কলাগুৰু	O
বিষ্ণুপ্ৰসাদ	B-PER
ৰাভা	I-PER
,	O
নটসূৰ্য্য	O
ফণী	B-PER
শৰ্মা	I-PER
,	O
ড°	O
ভূপেন	B-PER
হাজৰিকা	I-PER
,	O
পদ্মনাথ	B-PER
গোহাঞিবৰুৱা	I-PER
,	O
নকুল	B-PER
চন্দ্ৰ	I-PER
ভূঞা	I-PER
প্ৰমূখ্যে	O
অনেক	O
মহান	O
শিল্পীয়ে	O
এই	O
মঞ্চতেই	O
সাংস্কৃতিক	O
সাধনা	O
কৰিছিল	O
।	O

গুৱাহাটী	B-ORG
তাৰকাগৃহ	I-ORG
গুৱাহাটী	B-LOC
চহৰৰ	O
মাজ	O
-	O
মজিয়াৰ	O
মহাত্মা	B-LOC
গান্ধী	I-LOC
পথত	I-LOC
অৱস্থিত	O
।	O

তেওঁ	O
দেখিলে	O
,	O
তাৱি	B-LOC
নদীৰ	I-LOC
এটা	O
ঘাটত	O
বনৰীয়া	O
বাঘ	O
আৰু	O
এটা	O
বনৰীয়া	O
ছাগলীয়ে	O
একেলগে	O
পানী	O
খাই	O
আছে	O
অথচ	O
বাঘটোৱে	O
ছাগলীটোক	O
আক্ৰমণ	O
কৰা	O
নাই	O
।	O

কেন্দ্ৰবোৰৰ	O
মাজত	O
এখন	O
শ্ৰী	B-LOC
সূৰ্য	I-LOC
পাহাৰ	I-LOC
হিচাপে	O
চিহ্নিত	O
কৰা	O
হৈছে	O
যিটো	O
সংস্কৃতিৰ	O
আইকনো'গ্ৰাফীক	O
তাৎপৰ্যও	O
বহন	O
কৰে	O
।	O

কালিকা	O
পুৰাণৰ	O
মতে	O
এবাৰ	O
ব্ৰহ্মাৰ	B-PER
পুত্ৰ	O
বশিষ্ঠ	B-PER
মুনি	I-PER
নিমি	B-PER
ৰজাৰ	O
শাপত	O
দেহহীন	O
হয়	O
।	O

হাতীগড়	B-LOC
শিৱ	I-LOC
দেৱালয়	I-LOC
বা	O
দ'ল	O
যোৰহাট	B-LOC
নগৰৰপৰা	O
প্ৰায়	O
পাঁচ	O
মাইল	O
দূৰত	O
ট্ৰাংক	B-LOC
ৰ'ডৰ	I-LOC
দাঁতিত	O
অৱস্থিত	O
এখন	O
দেৱালয়	O
।	O

জনশ্ৰুতি	O
অনুসৰি	O
ৰাভাসকলৰ	O
আদি	O
ৰজা	O
দ'দান	B-PER
।	O

কমলাবাৰী	B-LOC
সত্ৰ	I-LOC
প্ৰতিষ্ঠা	O
কৰিছিল	O
বদুলা	B-PER
পদ্ম	I-PER
আতাই	I-PER
।	O

তেওঁলোকৰ	O
নামৰপৰাই	O
ঠাইখনৰ	O
নাম	O
হ'ল	O
কাজিৰঙা	B-LOC
।	O

নেঘেৰিটিং	B-LOC
শিৱদৌল	I-LOC
অসমৰ	B-LOC
গোলাঘাট	B-LOC
জিলাৰ	O
অন্তৰ্গত	O
দেৰগাঁও	B-LOC
নগৰৰ	O
পৰা	O
পূৱফালে	O
ছয়	O
কি:মি:	O
মান	O
আঁতৰত	O
সুন্দৰ	O
প্ৰাকৃতিক	O
পৰিবেশৰ	O
মাজত	O
অৱস্থিত	O
।	O

তদুপৰি	O
কলকতাক	B-LOC
আছাম	B-LOC
হাউচৰ	I-LOC
পৰা	O
ভিক্টোৰিয়া	B-LOC
মেম'ৰিয়েল	I-LOC
হৈ	O
ময়দানৰ	O
বৃহৎ	O
ফিল্ডখন	O
,	O
দিল্লীৰ	B-LOC
চানক্যপুৰী	B-LOC
বা	O
নয়দাৰ	B-LOC
গৌতম	B-LOC
বুদ্ধ	I-LOC
পাৰ্কখন	I-LOC
,	O
পুৰীৰ	B-LOC
বৃহৎ	O
বীচ্চৰ	O
পাৰে	O
পাৰে	O
আদি	O
ঠাইসমূহত	O
পুৱা	O
খোজকাঢ়ি	O
অতি	O
ভাল	O
লাগে	O
।	O

ভিয়েটনামীসকলে	B-MISC
ইংৰাজী	B-MISC
ভালকৈ	O
ক'ব	O
বা	O
বুজি	O
নাপায়	O
।	O

আছিফ	B-PER
জাহ	I-PER
হায়দৰাবদ	B-LOC
ৰাজ্যৰ	O
ৰাজ্যপাল	O
নিযুক্ত	O
হোৱাৰ	O
পিছৰেপৰা	O
আৰম্ভ	O
হয়	O
এই	O
চহৰৰ	O
আধুনিক	O
যুগ	O
।	O

এই	O
বনাঞ্চলখনৰ	O
উত্তৰ	O
-	O
পশ্চিম	O
দিশত	O
ব্ৰহ্মপুত্ৰ	B-LOC
নদী	I-LOC
আৰু	O
দক্ষিণে	O
দিচাং	B-LOC
নৈ	I-LOC
বৈ	O
গৈছে	O
।	O

এইক্ষেত্ৰত	O
উচ্চতম	B-ORG
ন্যায়ালয়ৰ	I-ORG
বাধা	O
নিষেধো	O
এটা	O
কৰক	O
।	O

এই	O
তাম্ৰপত্ৰখন	O
আহোম	O
ৰজা	O
শিৱসিংহই	B-PER
দান	O
দিছিল	O
।	O

ছিংগাপুৰ	B-LOC
আৰু	O
মাজুলীৰ	B-LOC
ক্ষেত্ৰত	O
এটা	O
পাৰ্থক্য	O
বৰ্তমান	O
চলি	O
আছে	O
।	O

যোৰহাট	B-LOC
অসমৰ	B-LOC
এখন	O
গুৰুত্বপূৰ্ণ	O
চহৰ	O
আৰু	O
যোৰহাট	B-LOC
জিলাৰ	O
সদৰ	O
।	O

ৰেল	O
চিটিৰ	O
পৰা	O
ওলাই	O
আমি	O
জুৰিখৰ	B-LOC
হ্ৰদৰ	O
পাৰে	O
পাৰে	O
ফুৰিলোঁ	O
।	O

কেণ্ডি	B-LOC
নামৰ	O
ঐতিহ্য	O
চহৰখনলৈ	O
যোৱাৰ	O
পথত	O
এঠাইত	O
দেখা	O
পাইছিলোঁ	O
এখন	O
কৌতুহলী	O
-	O
দ্দীপক	O
হ'ৰ্ডিং	O
।	O

বত্তৰ্মানৰ	O
হোৱাইট	B-LOC
হাউচৰ	I-LOC
ঠাই	O
টুকুৰা	O
জৰ্জ	B-PER
ৱাছিংটনে	I-PER
হেনো	O
পচণ্ড	O
কৰিছিল	O
।	O

১৮৮০	B-DATE
চনৰ	I-DATE
পৰা	O
১৯২০	B-DATE
চনমানলৈকে	I-DATE
চাহ	O
বাগিছাবোৰ	O
স্থাপন	O
হোৱাৰ	O
ফলত	O
আৰু	O
মাজুলী	B-LOC
তথা	O
ইয়াৰ	O
দাঁতিকাষৰীয়া	O
এলেকাৰ	O
বানত	O
সৰ্বস্বান্ত	O
হোৱা	O
ৰাইজক	O
পুনৰ্সংস্থাপন	O
দিয়াৰ	O
ফলত	O
অৰণ্যখন	O
খণ্ড	O
-	O
বিখণ্ড	O
হৈ	O
পৰে	O
।	O

নিউইয়ৰ্কৰ	B-LOC
পৰা	O
আহি	O
লিমাত	B-LOC
বিমান	O
বন্দৰত	O
নামোতে	O
এৱেই	O
আমাক	O
আদৰিবলৈ	O
গৈছিল	O
।	O

গোলাঘাটত	B-LOC
ইনছপেকচন	O
বাংলো	O
এটাও	O
আছে	O
।	O

লণ্ডনৰ	B-LOC
হুইপ্‌ছনেইড	B-ORG
চিৰিয়াখানাৰ	I-ORG
আৰ্হিত	O
ইয়াৰ	O
জীৱ	O
-	O
জন্তুবোৰক	O
প্ৰাকৃতিক	O
পৰিবেশত	O
ৰখা	O
হৈছে	O
।	O

২০০১	B-DATE
চনৰ	I-DATE
লোকপিয়ল	O
অনুসৰি	O
গোৱালপাৰা	B-LOC
নগৰৰ	O
জনসংখ্যা	O
৪৮৯১১	O
জন	O
।	O

আদ্য়কুমাৰী	B-LOC
পাৰ	O
হৈ	O
আমি	O
ওপৰলৈ	O
উঠিবলৈ	O
ধৰিলোঁ	O
।	O

শিক্ষা	O
,	O
বাণিজ্য	O
আৰু	O
পৰ্যটন	O
কেন্দ্ৰ	O
হিচাপেও	O
মুছৌৰী	B-LOC
এতিয়া	O
সৰ্বখ্যাত	O
।	O

নন্দিকেশ্বৰ	B-LOC
শিৱমন্দিৰৰ	I-LOC
ওচৰত	O
বুঢ়ী	B-LOC
গোঁসানীৰ	I-LOC
থান	I-LOC
।	O

যুগ	O
যুগ	O
ধৰি	O
এই	O
চহৰত	O
সমিলমিলেৰে	O
বসবাস	O
কৰি	O
আছে	O
হিন্দু	B-MISC
আৰু	O
মুছলমানে	B-MISC
।	O

গাড়ীখনৰ	O
চলকজলে	O
ক'লে	O
,	O
এইখন	O
জাপানী	B-MISC
মটৰ	O
পাৰ্টছৰ	O
দোকান	O
।	O

গৰমকালি	O
মাজুলীৰ	B-LOC
তাপমাত্ৰা	O
২২°	O
ৰ	O
পৰা	O
৩৪°	O
চেলচিয়াছ	O
হোৱাৰ	O
লগতে	O
শীতকালত	O
১০°	O
ৰ	O
পৰা	O
১২°	O
চেলিচয়াছ	O
হয়	O
।	O

ঢেকীয়াখোৱা	B-LOC
বৰ	I-LOC
নামঘৰ	I-LOC
প্ৰতিষ্ঠা	O
কৰাৰ	O
সময়ত	O
মহাপুৰুষ	B-PER
মাধৱদেৱে	I-PER
এই	O
স্থানতে	O
এগছি	O
বন্তি	O
জ্বলাইছিল	O
।	O

চিনাতলীয়া	O
নটৰ	O
জীয়ৰী	O
ফুলমতী	B-PER
দেৰগাঁৱৰ	B-LOC
নটী	O
আছিল	O
।	O

পূজাৰীসকলৰ	O
মতে	O
মূৰ্তিজনা	O
দেৱী	O
দুৰ্গাৰ	B-PER
।	O

ৰজা	O
গোপাদিত্যই	B-PER
খ্ৰীষ্টপূৰ্ব	O
৩৭১ত	O
এই	O
মন্দিৰটো	O
সজাইছিল	O
বুলি	O
বিশ্বাস	O
কৰে	O
।	O

১৯৮৫	B-DATE
চনৰ	I-DATE
১৮	B-DATE
ছেপ্টেম্বৰত	I-DATE
ন	B-LOC
-	I-LOC
দুৱাৰ	I-LOC
সংৰক্ষিত	I-LOC
বনাঞ্চলৰ	I-LOC
অংশ	O
হিচাপে	O
১৩৭	O
বৰ্গ	O
কিলোমিটাৰ	O
এলেকাৰ	O
সৈতে	O
ইয়াক	O
নামেৰী	B-LOC
অভয়াৰণ্য	O
হিচাপে	O
স্থাপন	O
কৰা	O
হৈছিল	O
।	O

জয়দৌলৰ	B-LOC
আন	O
এটা	O
নাম	O
শ্ৰীকেশৱৰায়	B-LOC
বিষ্ণু	I-LOC
দৌল	I-LOC
।	O

শিৱসাগৰ	B-LOC
জিলাৰ	O
মাজেৰে	O
৩৭	B-LOC
নং	I-LOC
ৰাষ্ট্ৰীয়	I-LOC
ঘাইপথ	I-LOC
পাৰ	O
হৈ	O
গৈছে	O
।	O

মনটো	B-PER
অলপ	O
বেয়া	O
লাগিল	O
।	O

লিমাব	B-LOC
সুন্দৰ	O
পথ	O
।	O

সুন্দৰ	O
পাহাৰী	O
পৰিচ্ছন্ন	O
ৰাস্তা	O
,	O
অপৰূপ	O
নৈসৰ্গ	O
আৰু	O
খাচি	O
গাভৰুৰ	O
সৌন্দৰ্য	O
উপভোগ	O
কৰি	O
মওলিনঙলৈ	B-LOC
যোৱাৰ	O
অভিজ্ঞতা	O
প্ৰতিজন	O
ভ্ৰমণকাৰীৰ	O
বাবে	O
অনন্য	O
অভিজ্ঞতা	O
হ'ব	O
।	O

পূণিৰ্মালৈ	B-PER
আহি	O
ফোন	O
কৰিলো	O
।	O

ক্তিষ্টিৰ	B-PER
মোবাইলত	O
সংযোগ	O
কৰিলে	O
।	O

যোৰহাট	B-LOC
নগৰৰ	O
পৰা	O
ফেৰীৰে	O
মাজুলীলৈ	B-LOC
অহা	O
-	O
যোৱাৰ	O
সুবিধা	O
আছে	O
।	O

বশিষ্ঠাশ্ৰম	B-LOC
দেৱালয়	I-LOC
অসমৰ	B-LOC
গুৱাহাটী	B-LOC
মহানগৰৰ	I-LOC
দক্ষিণ	O
-	O
পূবৰ	O
সন্ধ্যাচল	B-LOC
পাহাৰত	I-LOC
অৱস্থিত	O
এক	O
শিৱ	O
মন্দিৰ	O
।	O

এয়াৰপ'ৰ্টৰ	O
পৰা	O
আনিবলৈ	O
যোৱা	O
চুচিক	B-PER
সোধা	O
প্ৰথম	O
প্ৰশ্নটো	O
আছিল	O
গাড়ীৰ	O
নাম্বাৰ	O
প্লেট	O
।	O

মহাত্মা	B-PER
গান্ধী	I-PER
,	O
মতিলাল	B-PER
নেহৰু	I-PER
,	O
জৱাহৰলাল	B-PER
নেহৰুকে	I-PER
আদি	O
কৰি	O
বহুকেইজন	O
বিশিষ্ট	O
স্বাধীনতা	O
সংগ্ৰামীয়ে	O
জ্যোতি	B-LOC
ভাৰতীত	I-LOC
পদাৰ্পণ	O
কৰিছিল	O
।	O

কিছুমান	O
বুৰঞ্জীত	O
কোৱা	O
হৈছে	O
যে	O
ৰুদ্ৰ	B-PER
সিংহয়ে	I-PER
মাতৃৰ	O
নাম	O
জয়মতীক	B-PER
স্মৰণ	O
কৰি	O
এই	O
সাগৰ	O
সদৃশ	O
পুখুৰীটো	O
নিৰ্মাণ	O
কৰিছিল	O
।	O

কিছুমানৰ	O
মতে	O
এই	O
মন্দিৰ	O
জনজাতীয়	O
লোকদেৱী	O
কেঁচাই	B-PER
খাইতিৰ	I-PER
মূল	O
মন্দিৰ	O
।	O

জন	B-ORG
হপকিন্স	I-ORG
বিশ্ববিদ্যালয়ৰ	I-ORG
পৰা	O
জনস্বাসথ্য	O
বিষয়ত	O
স্নাতকোত্তৰ	O
